impressions,clicks,ad_position,device_type,budget,ctr
8412,813,1,desktop,7167.94,0.09664764621968616
1737,226,1,mobile,1010.0,0.13010938399539435
13752,943,9,mobile,744.64,0.0685718440954043
5203,463,9,desktop,1644.52,0.0889871228137613
17128,237,4,mobile,4300.6,0.013836992059785147
2132,26,2,tablet,1146.25,0.012195121951219513
2861,121,9,desktop,4491.02,0.042292904578818596
15295,910,4,mobile,5637.28,0.059496567505720827
18552,506,6,mobile,53.31,0.02727468736524364
16725,182,1,desktop,1186.74,0.010881913303437967
2768,711,9,mobile,3783.19,0.256864161849711
14738,814,5,mobile,580.63,0.05523137467770389
16054,767,3,desktop,1378.61,0.04777625513890619
17286,634,4,desktop,2356.37,0.03667707971769062
12456,543,1,mobile,4324.53,0.04359344894026975
295,295,9,mobile,7162.63,1.0
2287,315,8,tablet,1370.25,0.13773502404897245
11807,991,4,tablet,7392.69,0.08393325993054968
2430,797,2,desktop,8557.85,0.3279835390946502
3706,618,9,tablet,6532.21,0.16675661090124122
160,160,4,mobile,485.07,1.0
14487,273,9,mobile,4434.5,0.018844481259059846
4027,910,10,mobile,6617.66,0.22597467097094612
6396,232,3,mobile,9786.21,0.03627267041901188
13722,420,7,mobile,9520.49,0.03060778312199388
14225,768,7,mobile,3987.25,0.05398945518453427
2691,442,10,desktop,6178.51,0.1642512077294686
12227,496,4,desktop,8913.61,0.04056596057904637
15848,24,2,desktop,8318.91,0.001514386673397274
6221,109,9,mobile,4820.25,0.017521298826555218
1300,703,4,mobile,2649.35,0.5407692307692308
15821,502,8,mobile,1414.14,0.03172997914164718
19338,859,2,desktop,4905.4,0.044420312338401075
11187,25,8,mobile,7242.32,0.0022347367480110843
7072,187,10,mobile,9699.21,0.026442307692307692
236,236,5,mobile,8625.06,1.0
17513,628,7,desktop,2082.2,0.03585907611488608
15446,338,7,desktop,7211.79,0.021882688074582417
19078,878,9,desktop,2926.56,0.04602159555508963
761,761,3,mobile,6850.55,1.0
2572,37,10,mobile,6674.76,0.014385692068429238
186,186,4,mobile,2760.68,1.0
10804,137,10,mobile,2382.17,0.012680488707885969
6319,508,4,mobile,1084.18,0.08039246716252571
16422,227,10,mobile,552.87,0.01382292047253684
14849,320,5,mobile,8591.59,0.021550272745639438
7068,840,6,mobile,546.0,0.11884550084889643
19257,916,3,mobile,932.97,0.047567118450433606
13696,182,4,desktop,2426.58,0.013288551401869159
1800,874,3,tablet,8882.2,0.4855555555555556
2800,86,2,desktop,3362.76,0.030714285714285715
11921,467,10,mobile,1958.41,0.03917456589212314
18131,926,9,mobile,7169.78,0.05107274833158679
5620,53,1,desktop,3224.74,0.009430604982206405
11610,860,2,mobile,3367.0,0.07407407407407407
3787,867,8,desktop,7402.82,0.22894111433852654
17080,235,7,mobile,2553.95,0.013758782201405152
8937,959,1,tablet,8972.76,0.10730670247286561
15055,779,5,desktop,5636.15,0.051743606775157755
11381,799,10,desktop,5401.43,0.07020472717687373
14017,433,6,desktop,2684.28,0.030891060854676463
4857,496,5,mobile,8359.19,0.1021206506073708
13145,999,4,mobile,5748.86,0.07599847850893876
9012,100,1,mobile,1597.39,0.011096316023080338
4833,990,7,mobile,2102.67,0.2048417132216015
7181,599,9,mobile,4709.15,0.0834145662164044
8790,403,6,mobile,7807.44,0.04584755403868032
1773,396,3,desktop,9395.99,0.2233502538071066
14418,527,10,mobile,6651.81,0.036551532806214454
11271,415,4,mobile,5086.13,0.036820157927424366
13645,939,10,mobile,2544.78,0.06881641626969585
11903,613,5,mobile,6745.04,0.05149962194404772
2394,677,1,mobile,9823.29,0.2827903091060986
3730,463,5,tablet,4788.41,0.12412868632707774
15193,541,1,mobile,1663.31,0.035608503916277234
16630,626,9,mobile,1078.24,0.03764281419122069
14553,619,7,mobile,2729.1,0.04253418539132825
12274,922,3,mobile,5715.95,0.07511813589701809
3553,364,9,desktop,9470.71,0.10244863495637489
4607,130,2,mobile,3026.69,0.02821792923811591
10702,84,7,mobile,3088.64,0.007849000186880957
5728,271,9,mobile,4837.74,0.04731145251396648
8428,244,6,tablet,9189.5,0.02895111532985287
15634,388,10,mobile,4219.6,0.024817705001918895
19844,214,5,desktop,2271.13,0.010784116105623865
19489,818,7,mobile,1673.15,0.04197239468418082
3652,166,6,mobile,4597.3,0.045454545454545456
16502,791,5,desktop,8016.74,0.04793358380802327
2342,59,2,mobile,2948.96,0.02519214346712212
14765,602,8,mobile,5149.6,0.040772096173383
5197,883,7,mobile,6049.93,0.169905714835482
8740,843,6,mobile,4532.18,0.09645308924485126
2048,924,5,desktop,1957.32,0.451171875
5718,504,5,mobile,9221.37,0.08814270724029381
4336,706,9,desktop,5676.22,0.16282287822878228
2020,123,1,mobile,7304.89,0.06089108910891089
11269,648,9,mobile,6378.63,0.05750288401810276
4288,413,6,desktop,9980.58,0.09631529850746269
12307,139,4,mobile,4590.29,0.01129438530917364
338,229,10,mobile,4278.48,0.6775147928994083
304,274,7,mobile,3633.39,0.9013157894736842
10899,439,9,mobile,3648.2,0.04027892467198826
5652,562,5,desktop,2793.91,0.09943382873319179
5027,910,5,mobile,9807.27,0.18102247861547643
11264,118,8,mobile,8714.28,0.010475852272727272
4490,714,7,desktop,3200.9,0.15902004454342986
19171,995,8,mobile,3087.03,0.051901309269208704
15741,905,10,mobile,1080.16,0.05749317070071787
6260,483,2,mobile,8776.46,0.07715654952076677
15910,395,9,desktop,3749.07,0.024827152734129478
5226,703,3,tablet,5747.52,0.13451970914657482
916,876,6,desktop,9008.76,0.9563318777292577
13514,460,6,mobile,4110.6,0.03403877460411425
292,292,2,desktop,8078.34,1.0
18260,693,7,mobile,4331.34,0.03795180722891566
3745,935,9,mobile,7024.36,0.24966622162883845
12916,78,10,tablet,4340.28,0.006039021368844844
6414,952,1,mobile,3957.95,0.14842531961334582
18272,412,8,mobile,9907.56,0.02254816112084063
7474,75,2,desktop,6142.88,0.010034787262510034
3800,295,1,desktop,3705.54,0.07763157894736843
10755,793,8,mobile,2615.3,0.07373314737331474
15229,21,2,mobile,445.68,0.0013789480596230876
9459,906,6,mobile,7080.34,0.09578179511576276
3993,171,6,mobile,3752.97,0.04282494365138993
6911,15,5,mobile,8221.48,0.0021704529011720448
9388,211,8,mobile,3670.49,0.02247550063911376
19163,560,3,tablet,3764.63,0.02922298178782028
604,86,10,mobile,7802.85,0.1423841059602649
9913,149,4,mobile,4920.19,0.01503076767880561
14771,700,7,mobile,8854.7,0.04739015638751608
10838,372,7,mobile,5921.85,0.034323675954973244
11286,480,8,mobile,2444.42,0.04253056884635832
6873,818,2,tablet,5704.3,0.11901644114651536
3916,151,2,desktop,89.82,0.038559754851889685
817,141,4,mobile,3158.35,0.17258261933904528
11776,69,10,desktop,2119.13,0.005859375
4534,260,9,mobile,6559.17,0.05734450816056462
17142,988,10,desktop,1403.58,0.057636215144090536
5157,846,9,mobile,2936.47,0.16404886561954624
5094,968,4,desktop,3346.52,0.1900274833137024
4334,521,9,mobile,82.77,0.12021227503461006
3864,633,3,mobile,515.33,0.1638198757763975
11281,371,5,desktop,3145.7,0.032887155394025355
4737,419,10,mobile,2262.45,0.08845260713531772
2204,101,9,mobile,1213.22,0.04582577132486389
9547,661,6,mobile,1583.91,0.06923640934324919
10774,954,3,desktop,8363.59,0.08854650083534435
19091,658,10,mobile,6849.03,0.03446650254046409
8485,865,9,mobile,4866.97,0.10194460813199764
12099,968,6,tablet,9093.3,0.08000661211670386
3819,243,4,mobile,344.05,0.0636292223095051
2681,753,4,mobile,3482.1,0.28086534875046626
19049,512,8,desktop,8242.67,0.026878051341277756
2863,849,7,desktop,6301.48,0.2965420887181278
6091,555,1,tablet,9817.79,0.09111804301428338
10631,95,6,mobile,9447.92,0.00893613018530712
19890,226,8,mobile,1740.93,0.011362493715434891
11164,518,3,desktop,9721.27,0.04639914009315658
11412,214,9,desktop,9458.07,0.018752190676480898
4880,718,10,desktop,3767.43,0.1471311475409836
4277,67,2,mobile,9829.66,0.015665185877951834
15269,396,6,mobile,406.65,0.025934900779356868
6576,612,1,mobile,6624.47,0.09306569343065693
19088,12,2,tablet,2698.17,0.0006286672254819782
2482,237,5,mobile,1338.16,0.09548751007252215
17015,834,1,mobile,5796.47,0.04901557449309433
12608,770,8,mobile,3098.19,0.06107233502538071
734,399,1,mobile,6684.91,0.5435967302452316
12096,407,9,mobile,5422.81,0.03364748677248677
14262,925,10,desktop,3956.26,0.06485766372177815
16486,849,3,mobile,1859.13,0.05149824093169962
14105,480,2,mobile,6032.44,0.03403048564338887
8497,647,1,mobile,8300.84,0.07614452159585736
12427,222,9,desktop,6020.04,0.017864327673613904
14494,156,4,tablet,6124.7,0.010763074375603698
2990,654,1,desktop,5142.78,0.21872909698996656
10958,428,1,desktop,3912.99,0.03905822230334002
8126,158,7,mobile,4601.71,0.01944376076790549
3406,977,2,desktop,9895.94,0.28684674104521435
997,416,7,tablet,7509.2,0.4172517552657974
9377,326,7,mobile,4334.07,0.034765916604457714
9571,371,10,mobile,4600.1,0.03876292968341866
14996,344,9,tablet,5021.34,0.022939450520138703
15340,262,7,desktop,6610.18,0.01707953063885267
14783,283,1,mobile,4686.28,0.019143610904417237
770,770,8,tablet,6877.48,1.0
17989,856,8,mobile,3325.42,0.047584635054755686
11867,229,4,mobile,4135.86,0.01929721075250695
13106,888,8,desktop,8647.33,0.0677552266137647
15868,280,4,mobile,3322.61,0.017645576002016636
16733,870,8,desktop,9646.15,0.05199306759098787
1992,290,5,mobile,1766.42,0.14558232931726908
3539,680,4,mobile,2454.71,0.19214467363662052
2954,47,6,mobile,4663.61,0.015910629654705483
11677,975,2,mobile,7984.22,0.08349747366618138
11863,715,2,mobile,7329.18,0.06027143218410183
11718,214,2,tablet,1785.94,0.018262502133469874
8335,758,9,mobile,2405.02,0.09094181163767247
2718,24,10,mobile,5773.87,0.008830022075055188
3263,321,3,mobile,2986.89,0.09837572785779958
3042,274,10,desktop,4252.14,0.09007232084155162
2025,556,4,mobile,4891.61,0.2745679012345679
3072,844,10,mobile,5962.75,0.2747395833333333
11805,313,8,mobile,2547.96,0.0265141889030072
10740,363,4,mobile,1673.24,0.033798882681564245
11066,668,10,mobile,4015.71,0.06036508223386951
17474,380,10,desktop,866.16,0.021746594941055283
11238,711,7,tablet,5291.31,0.06326748531767218
18296,919,5,mobile,8404.07,0.05022955837341495
16035,981,9,desktop,1233.81,0.06117867165575304
13245,674,4,tablet,1171.67,0.050887127217818046
589,589,3,tablet,848.17,1.0
11848,470,2,tablet,8486.22,0.039669142471303175
19375,746,1,desktop,853.01,0.038503225806451616
3616,675,6,mobile,9835.45,0.1866703539823009
19824,116,10,mobile,3615.4,0.005851493139628733
6510,605,2,mobile,3321.18,0.09293394777265745
153,42,8,desktop,961.74,0.27450980392156865
19059,796,6,mobile,5877.13,0.041765045385382234
17099,379,5,mobile,5879.53,0.022165038891163225
6044,722,2,mobile,4963.37,0.11945731303772336
7504,206,7,desktop,3144.65,0.027452025586353946
1054,466,2,desktop,3717.38,0.44212523719165087
10725,732,5,mobile,3239.01,0.06825174825174825
1729,280,2,mobile,4290.16,0.16194331983805668
11073,648,10,desktop,3450.79,0.05852072609049038
6959,618,2,mobile,6771.4,0.08880586291133784
8941,118,7,mobile,2993.08,0.013197628900570406
10639,237,9,mobile,3540.84,0.022276529749036565
12782,309,5,tablet,4382.83,0.02417462056016273
3378,456,7,mobile,89.42,0.1349911190053286
19045,900,4,mobile,4946.22,0.04725649776844316
6639,475,2,desktop,2595.41,0.07154691971682482
16854,100,3,mobile,608.7,0.005933309600094933
957,261,2,mobile,9114.66,0.2727272727272727
4986,993,5,mobile,3258.07,0.19915764139590855
13045,305,6,tablet,4289.55,0.0233806055960138
7585,354,7,mobile,8282.06,0.046671061305207644
13780,286,3,desktop,1709.55,0.020754716981132074
16867,328,4,tablet,8510.57,0.019446256002845795
14497,103,8,desktop,2454.3,0.007104918258950128
10844,63,4,desktop,5910.93,0.005809664330505349
4434,687,7,desktop,6872.5,0.15493910690121787
19209,282,6,tablet,9054.89,0.01468061846009683
12326,441,7,tablet,6096.0,0.03577803018010709
13540,293,1,tablet,4559.66,0.021639586410635157
15120,738,3,desktop,5744.08,0.04880952380952381
4351,7,6,mobile,2060.72,0.0016088255573431394
12280,639,3,mobile,6906.29,0.052035830618892505
16240,936,7,mobile,1909.46,0.05763546798029557
1022,92,9,tablet,5594.61,0.09001956947162426
19399,935,3,desktop,6493.66,0.04819836074024434
8057,190,1,mobile,8990.9,0.023581978403872408
19530,871,10,mobile,4529.39,0.04459805427547363
15896,476,6,mobile,7764.57,0.029944640161046806
1330,511,1,mobile,1716.93,0.38421052631578945
10727,462,1,desktop,1604.15,0.04306889158198937
10106,53,8,mobile,5271.74,0.0052444092618246585
5033,754,9,mobile,5983.59,0.1498112457778661
14395,486,2,mobile,6341.79,0.03376172282042376
16477,644,9,mobile,7469.46,0.039084784851611334
303,303,5,tablet,2984.57,1.0
16644,978,8,mobile,6244.95,0.058759913482335974
15999,364,7,tablet,1921.98,0.022751421963872743
3848,112,7,mobile,2229.03,0.029106029106029108
6818,409,4,mobile,719.72,0.059988266353769436
19065,7,2,desktop,7482.66,0.00036716496197220037
1193,742,5,desktop,5094.58,0.6219614417435038
15328,668,3,mobile,2419.95,0.043580375782881
16134,197,9,mobile,5584.57,0.012210239246312135
5810,835,6,mobile,3574.69,0.14371772805507746
9832,876,1,desktop,8380.24,0.08909682668836452
19359,735,3,mobile,5305.07,0.03796683713001705
3291,367,4,mobile,346.62,0.11151625645700396
18321,250,9,desktop,9851.7,0.013645543365536816
789,789,6,mobile,789.27,1.0
2203,595,4,mobile,6974.78,0.27008624602814346
465,240,1,mobile,4400.7,0.5161290322580645
14110,380,8,tablet,2530.71,0.026931254429482635
11867,907,2,mobile,6780.76,0.07643043734726553
16203,872,8,tablet,1302.68,0.05381719434672592
12842,835,6,mobile,8589.55,0.06502102476249805
12491,471,8,desktop,2543.59,0.03770714914738612
4272,775,6,mobile,3646.46,0.18141385767790263
15723,919,5,mobile,6344.8,0.05844940532977167
2478,701,5,desktop,60.24,0.2828894269572236
17689,455,10,desktop,4753.85,0.025722200237435693
12131,366,10,desktop,8947.78,0.03017063721045256
5769,290,8,desktop,6820.14,0.050268677413763216
2835,874,7,mobile,3909.61,0.308289241622575
9967,403,8,mobile,6621.22,0.04043343032005618
8590,58,8,mobile,9368.87,0.0067520372526193246
1056,521,7,desktop,1918.66,0.4933712121212121
9406,304,2,mobile,5341.49,0.03231979587497342
6723,115,9,tablet,2385.64,0.017105458872527145
15008,210,7,mobile,8549.54,0.013992537313432836
17958,41,6,desktop,7224.45,0.00228310502283105
4560,816,9,mobile,8020.71,0.17894736842105263
14086,173,1,mobile,9432.97,0.01228169813999716
12738,234,2,desktop,2361.47,0.018370230805463968
19312,793,1,mobile,534.76,0.041062551781275894
2950,884,10,tablet,2944.49,0.29966101694915254
13399,590,3,desktop,4021.44,0.04403313680125383
10798,620,5,mobile,6270.34,0.05741804037784775
19448,793,1,desktop,7987.16,0.04077540106951872
4694,403,4,desktop,3530.54,0.08585428206220708
14382,39,8,desktop,4761.3,0.0027117229870671673
16385,119,6,mobile,7865.4,0.007262740311260299
14434,335,1,mobile,2292.02,0.023209089649438824
6744,336,1,desktop,2210.46,0.0498220640569395
2950,539,3,desktop,5912.87,0.18271186440677967
15033,616,10,mobile,4388.77,0.0409765183263487
265,74,8,mobile,9491.52,0.2792452830188679
10801,191,8,mobile,3602.45,0.017683547819646327
1019,324,3,mobile,7607.58,0.3179587831207066
8405,147,7,desktop,5851.77,0.017489589530041642
19988,767,3,desktop,593.03,0.03837302381428857
17475,284,4,mobile,889.64,0.016251788268955653
15815,213,9,desktop,2071.41,0.013468226367372747
3939,635,4,mobile,1474.37,0.1612084285351612
17742,718,3,desktop,3327.25,0.04046894374929546
11718,929,5,mobile,5810.94,0.07927974057006315
13619,752,7,mobile,6043.51,0.05521697628313386
10876,394,5,desktop,5898.29,0.03622655388010298
167,167,4,mobile,1220.21,1.0
9888,798,8,mobile,6022.24,0.08070388349514564
5760,22,4,mobile,4126.98,0.0038194444444444443
4578,771,2,mobile,9035.37,0.16841415465268678
8310,869,10,mobile,9124.24,0.10457280385078219
11022,105,6,mobile,7693.33,0.009526401741970605
3621,466,2,tablet,7045.92,0.12869373101353218
672,459,3,desktop,1193.78,0.6830357142857143
7182,432,1,mobile,892.71,0.06015037593984962
5495,770,5,desktop,8416.3,0.14012738853503184
15507,716,9,mobile,4298.81,0.04617269620171535
18742,822,2,mobile,4541.05,0.04385871305090172
11194,774,7,mobile,8485.54,0.06914418438449169
750,619,5,mobile,6233.24,0.8253333333333334
5841,763,2,desktop,1835.1,0.13062831706899503
13381,936,8,mobile,2149.58,0.06994992900381138
6938,221,6,desktop,113.45,0.0318535601037763
19071,379,4,mobile,7121.17,0.019873105762676316
3362,222,4,mobile,4881.84,0.0660321237358715
17822,258,2,desktop,9502.14,0.014476489731792167
5096,713,3,mobile,7154.43,0.13991365777080061
11926,367,7,mobile,1076.37,0.030773100788193862
2927,770,3,mobile,1657.34,0.26306798770071743
14311,349,5,mobile,5042.16,0.024386835301516314
5332,225,10,tablet,9252.5,0.04219804951237809
2317,714,6,mobile,2510.15,0.3081570996978852
14332,738,6,mobile,8264.52,0.051493162154619035
14126,236,4,desktop,3157.11,0.016706781820756054
19445,183,6,mobile,2735.48,0.009411159681151967
19710,712,3,mobile,9018.86,0.036123795027904616
13978,869,7,mobile,520.05,0.062169122907425954
6937,758,7,mobile,6624.37,0.10926913651434338
7131,444,4,mobile,479.52,0.06226335717290703
14906,865,2,mobile,8017.6,0.058030323359720914
3816,623,7,desktop,8302.57,0.16325995807127883
3514,6,3,mobile,8938.9,0.001707455890722823
17932,236,1,mobile,1901.6,0.013160829801472228
670,127,2,mobile,1288.76,0.18955223880597014
19388,104,10,mobile,5060.17,0.005364142768722922
13388,749,9,tablet,2752.74,0.05594562294592172
18989,915,8,mobile,6082.66,0.048185791774185055
1017,480,6,mobile,5161.79,0.471976401179941
10166,155,6,mobile,1491.28,0.015246901436159747
7082,257,1,mobile,7405.74,0.03628918384637108
6436,235,2,desktop,8047.65,0.03651336233685519
18162,500,4,mobile,9632.28,0.02753000770840216
17099,289,3,mobile,3985.61,0.016901573191414703
10041,510,1,mobile,3410.46,0.050791753809381536
12480,552,8,mobile,1963.01,0.04423076923076923
19989,800,7,mobile,1849.61,0.040022012106658664
11767,709,4,mobile,3244.48,0.06025325061612986
4629,785,9,tablet,9819.08,0.16958306329660833
17619,894,4,mobile,967.97,0.050740677677507236
12292,776,1,tablet,2630.69,0.06313049137650505
8666,569,10,mobile,905.49,0.06565889683821832
7326,298,1,desktop,2772.63,0.04067704067704068
5262,610,1,mobile,969.39,0.11592550361079437
16690,137,1,desktop,5107.67,0.008208508088675855
1419,376,4,mobile,4411.64,0.2649753347427766
1241,87,1,mobile,1781.8,0.07010475423045931
4727,419,2,desktop,1789.34,0.08863972921514703
14601,754,4,mobile,6279.79,0.05164029860968427
2790,199,7,mobile,3901.86,0.07132616487455197
7423,463,2,mobile,609.14,0.062373703354438904
3355,437,8,mobile,9205.92,0.1302533532041729
5313,310,7,mobile,4079.28,0.05834744965179748
4208,596,9,mobile,5930.92,0.14163498098859315
19504,754,6,mobile,8859.85,0.03865873666940115
18341,281,4,mobile,4051.48,0.015320865819748106
19273,323,6,mobile,8215.57,0.016759196803818814
9902,764,4,mobile,9151.78,0.07715613007473238
11513,702,7,mobile,1781.97,0.060974550508121256
15095,951,9,tablet,8930.3,0.06300099370652534
12683,942,3,mobile,1242.33,0.07427264842702831
5121,152,3,tablet,2787.52,0.029681702792423353
18871,994,2,desktop,8091.7,0.052673414233479945
6682,302,1,tablet,9011.81,0.04519604908709967
13555,278,1,desktop,6857.18,0.02050903725562523
13217,651,3,desktop,1093.02,0.04925474767345086
19050,688,7,mobile,5253.77,0.03611548556430446
17459,8,9,mobile,5747.71,0.00045821639269144854
1362,807,2,mobile,2854.5,0.5925110132158591
7482,235,7,tablet,9913.39,0.0314087142475274
3427,675,1,tablet,3389.5,0.19696527575138606
18743,561,2,desktop,2142.03,0.029931174305073895
10120,302,6,desktop,1145.85,0.029841897233201582
17741,38,5,tablet,3816.09,0.0021419311200045095
16948,136,8,mobile,6941.56,0.0080245456691055
14162,822,2,desktop,2352.6,0.05804264934331309
19778,421,1,mobile,7706.96,0.021286277682273234
6874,219,7,mobile,1397.24,0.03185917951702066
15260,348,6,mobile,4432.66,0.022804718217562255
1330,808,8,mobile,7038.62,0.6075187969924812
9176,546,8,desktop,1396.33,0.05950305143853531
3905,864,2,mobile,5998.53,0.22125480153649169
14815,79,8,desktop,7999.58,0.005332433344583193
5850,748,6,mobile,5975.71,0.12786324786324788
15727,895,9,mobile,5139.07,0.05690850130349081
13332,273,7,desktop,8391.08,0.020477047704770476
3235,161,2,desktop,9854.93,0.04976816074188563
7053,687,8,mobile,1854.06,0.09740535942152276
1646,878,9,mobile,6928.9,0.5334143377885784
15557,308,7,mobile,852.54,0.019798161599280068
17578,374,4,tablet,476.27,0.02127659574468085
2511,976,9,desktop,2844.15,0.38868976503385105
19101,733,4,mobile,9710.65,0.03837495419088006
14213,9,4,mobile,5544.35,0.0006332231056075424
4245,801,9,desktop,2719.3,0.18869257950530036
2875,444,8,desktop,1369.23,0.15443478260869564
13293,113,4,desktop,9205.82,0.008500714661852102
12951,989,8,mobile,3655.55,0.07636475947803259
13170,205,8,desktop,3101.64,0.015565679574791193
19639,405,7,desktop,8586.74,0.020622231274504813
4070,698,10,desktop,6063.81,0.1714987714987715
14219,853,6,mobile,1727.93,0.05999015401926999
4431,197,8,desktop,4244.03,0.04445948995712029
10395,778,7,desktop,9285.9,0.07484367484367484
2042,774,5,desktop,9016.98,0.37904015670910873
16675,760,4,mobile,747.59,0.04557721139430285
13504,115,2,mobile,2722.7,0.008515995260663507
961,121,8,mobile,1587.67,0.1259105098855359
9375,653,9,mobile,5361.43,0.06965333333333333
17133,65,4,mobile,7512.33,0.0037938481293410377
4234,276,4,mobile,2990.65,0.06518658478979689
11903,825,5,mobile,7592.06,0.06931025791817189
15508,239,2,desktop,6703.72,0.015411400567449059
17520,302,7,mobile,7295.81,0.01723744292237443
16451,392,5,mobile,9485.02,0.02382833870281442
4231,522,6,desktop,4274.89,0.12337508863152918
18632,969,4,mobile,3458.55,0.05200729927007299
12157,369,8,mobile,6854.28,0.03035288311261002
11449,233,8,mobile,8085.19,0.02035112236876583
11586,195,5,mobile,1954.88,0.016830657690315897
5557,907,6,mobile,8475.66,0.1632175634335073
6179,12,3,mobile,625.63,0.0019420618223013433
12553,906,1,tablet,113.62,0.07217398231498447
18914,921,9,mobile,1626.35,0.04869408903457756
18363,689,9,mobile,9787.74,0.03752110221641344
12258,177,3,desktop,5259.48,0.01443954968184043
15835,217,4,mobile,513.35,0.013703820650457846
15930,11,7,mobile,9971.9,0.0006905210295040803
15225,446,2,desktop,7461.87,0.02929392446633826
12005,630,3,mobile,8388.15,0.052478134110787174
12398,164,6,tablet,2168.76,0.013227939990321019
2111,551,8,mobile,1099.22,0.261013737565135
3473,53,1,desktop,5175.1,0.015260581629714944
10435,218,4,mobile,7733.15,0.020891231432678486
10792,718,1,mobile,6395.92,0.06653076352853966
14627,999,2,desktop,6329.04,0.06829835236207014
12873,824,8,tablet,7583.11,0.06400994329216189
1389,360,6,desktop,2308.86,0.2591792656587473
1547,385,9,desktop,6632.12,0.248868778280543
19683,56,2,tablet,3951.5,0.0028450947518162883
19667,118,3,mobile,744.05,0.005999898306808359
14239,900,9,mobile,2061.32,0.06320668586277126
13857,253,9,mobile,7950.34,0.018257920184744172
5562,798,6,desktop,8964.51,0.14347357065803668
19700,780,3,desktop,2864.08,0.03959390862944162
19620,803,5,desktop,1944.09,0.040927624872579
19802,845,2,tablet,315.91,0.04267245732754267
19266,180,7,desktop,9479.59,0.009342883836810962
7757,415,10,mobile,6854.36,0.05350006445790899
5020,870,8,mobile,9572.45,0.17330677290836655
10445,235,6,tablet,8645.3,0.022498803255146003
8517,855,8,mobile,3437.64,0.1003874603733709
17260,708,2,mobile,1171.2,0.04101969872537659
5308,820,3,mobile,5015.62,0.1544837980406933
787,80,7,mobile,316.8,0.10165184243964422
17013,647,10,desktop,1541.67,0.03802974196202904
13323,22,1,mobile,2372.65,0.001651279741799895
8180,477,7,tablet,6673.18,0.058312958435207826
18637,843,6,mobile,5123.28,0.04523260181359661
9586,440,8,desktop,3059.07,0.045900271228875446
6194,737,7,desktop,5669.45,0.11898611559573781
7792,570,4,desktop,1295.77,0.07315195071868583
11188,93,3,tablet,7569.3,0.00831247765462996
3203,192,3,mobile,7134.75,0.05994380268498283
2540,103,4,mobile,2204.2,0.04055118110236221
7224,396,9,mobile,6083.6,0.054817275747508304
17328,7,9,desktop,5057.86,0.00040397045244690673
14131,640,2,tablet,655.12,0.04529049607246479
14636,567,5,mobile,2817.63,0.03874009292156327
546,231,1,desktop,9994.85,0.4230769230769231
4015,874,4,mobile,1040.38,0.21768368617683687
15887,574,2,mobile,5088.79,0.036130169320828354
19593,240,8,desktop,8500.87,0.012249272699433471
17718,90,4,mobile,3041.49,0.005079580088046055
6687,232,5,mobile,2644.05,0.034694182742634964
326,326,4,desktop,8913.39,1.0
11251,233,5,desktop,3083.06,0.020709270287085593
5658,354,5,mobile,6532.36,0.06256627783669141
12071,333,5,desktop,7416.11,0.027586778228812857
286,286,3,mobile,7896.75,1.0
14780,375,7,mobile,9947.86,0.02537212449255751
14659,292,3,desktop,8041.76,0.019919503376765128
11169,345,2,mobile,6587.27,0.030889067955949503
2635,664,3,mobile,8959.86,0.2519924098671727
2032,428,3,mobile,9062.16,0.2106299212598425
2132,657,8,desktop,9733.01,0.30816135084427765
1352,130,4,mobile,7775.83,0.09615384615384616
5609,141,3,mobile,1989.53,0.0251381707969335
5174,415,10,mobile,7112.57,0.08020873598763047
14000,93,5,mobile,797.53,0.006642857142857143
14623,626,4,mobile,3213.73,0.042809273062982975
1981,284,9,mobile,1202.28,0.14336193841494194
369,369,8,desktop,9501.93,1.0
1730,923,7,desktop,3420.6,0.5335260115606937
18058,655,8,desktop,7146.5,0.036272012404474474
13483,223,5,mobile,5734.62,0.0165393458429133
16252,744,4,mobile,1119.74,0.04577898104848634
11184,463,7,mobile,5635.38,0.041398426323319026
1795,545,1,mobile,6627.18,0.30362116991643456
19742,276,6,mobile,8821.1,0.013980346469455982
14921,682,8,desktop,747.35,0.04570739226593392
3362,140,7,mobile,2991.56,0.04164187983343248
1545,357,2,mobile,6938.79,0.23106796116504855
16536,713,7,mobile,391.6,0.04311804547653604
10049,23,6,mobile,2075.36,0.002288784953726739
18150,968,5,tablet,2225.77,0.05333333333333334
7001,736,4,mobile,6709.8,0.10512783888015997
19269,880,1,desktop,2895.31,0.04566920961129275
819,270,2,mobile,6015.98,0.32967032967032966
8697,859,7,desktop,9655.22,0.09876969069794182
6955,665,10,mobile,7942.77,0.09561466570812366
18778,333,3,tablet,3362.38,0.017733517946533175
8363,85,5,mobile,4750.38,0.01016381681214875
14620,621,8,mobile,2046.71,0.04247606019151847
11974,31,8,mobile,206.41,0.0025889427092032737
14179,741,6,mobile,2932.67,0.052260385076521615
17182,240,5,mobile,3725.62,0.013968106157606798
7343,890,2,desktop,5665.45,0.12120386762903446
9118,363,9,mobile,9443.46,0.03981136214082036
16832,822,1,mobile,9481.13,0.04883555133079848
12200,389,2,desktop,747.48,0.031885245901639346
16791,653,1,mobile,6165.72,0.038889881484128405
19900,668,4,mobile,471.41,0.0335678391959799
4920,299,4,tablet,6498.41,0.06077235772357724
11101,857,5,tablet,1221.15,0.07720025222952887
14007,371,5,desktop,9466.71,0.026486756621689155
